,Price,Airline,flyTo,cityTo,fare_family,fare_classes,cityFrom,local_departure,local_arrival,distance,bags_price,flight_no
0,54,['NK'],LGA,New York,,U,Chicago,2019-02-01T05:51:00.000Z,2019-02-01T09:00:00.000Z,1178.35,37,224
1,54,['NK'],LGA,New York,,U,Chicago,2019-02-01T17:43:00.000Z,2019-02-01T20:58:00.000Z,1178.35,37,630
2,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T07:30:00.000Z,2019-02-01T10:41:00.000Z,1178.35,22,427
3,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T21:05:00.000Z,2019-02-02T00:16:00.000Z,1178.35,22,2422
4,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T13:00:00.000Z,2019-02-01T16:11:00.000Z,1178.35,22,682
5,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T14:00:00.000Z,2019-02-01T17:11:00.000Z,1178.35,22,509
6,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T11:00:00.000Z,2019-02-01T14:11:00.000Z,1178.35,22,791
7,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T12:30:00.000Z,2019-02-01T15:41:00.000Z,1178.35,22,1478
8,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T07:00:00.000Z,2019-02-01T10:13:00.000Z,1178.35,22,3606
9,56,['UA'],LGA,New York,,N,Chicago,2019-02-01T12:10:00.000Z,2019-02-01T15:24:00.000Z,1178.35,22,5758
10,74,['UA'],LGA,New York,,N,Chicago,2019-02-01T17:00:00.000Z,2019-02-01T20:13:00.000Z,1178.35,22,3598
11,76,['DL'],LGA,New York,,,Chicago,2019-02-01T08:30:00.000Z,2019-02-01T11:32:00.000Z,1178.35,25,347
12,76,['DL'],LGA,New York,,,Chicago,2019-02-01T06:30:00.000Z,2019-02-01T09:56:00.000Z,1178.35,25,3767
13,91,['DL'],LGA,New York,,,Chicago,2019-02-01T14:30:00.000Z,2019-02-01T17:32:00.000Z,1178.35,25,306
14,91,['DL'],LGA,New York,,,Chicago,2019-02-01T10:30:00.000Z,2019-02-01T13:32:00.000Z,1178.35,25,3966
15,91,['DL'],LGA,New York,,,Chicago,2019-02-01T11:30:00.000Z,2019-02-01T14:38:00.000Z,1178.35,25,3804
16,91,['DL'],LGA,New York,,,Chicago,2019-02-01T15:30:00.000Z,2019-02-01T18:39:00.000Z,1178.35,25,3779
17,91,['DL'],LGA,New York,,,Chicago,2019-02-01T20:30:00.000Z,2019-02-01T23:41:00.000Z,1178.35,25,310
18,91,['DL'],LGA,New York,,,Chicago,2019-02-01T16:30:00.000Z,2019-02-01T19:42:00.000Z,1178.35,25,3938
19,91,['DL'],LGA,New York,,,Chicago,2019-02-01T19:30:00.000Z,2019-02-01T22:43:00.000Z,1178.35,25,3803
20,91,['DL'],LGA,New York,,,Chicago,2019-02-01T17:30:00.000Z,2019-02-01T20:47:00.000Z,1178.35,25,3783
21,91,['DL'],LGA,New York,,,Chicago,2019-02-01T18:30:00.000Z,2019-02-01T21:48:00.000Z,1178.35,25,3799
22,91,['DL'],LGA,New York,,,Chicago,2019-02-01T13:30:00.000Z,2019-02-01T16:49:00.000Z,1178.35,25,3786
23,106,['DL'],LGA,New York,,,Chicago,2019-02-01T09:30:00.000Z,2019-02-01T12:40:00.000Z,1178.35,25,3813
24,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T15:05:00.000Z,2019-02-01T18:15:00.000Z,1178.35,22,1642
25,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T18:00:00.000Z,2019-02-01T21:11:00.000Z,1178.35,22,692
26,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T06:00:00.000Z,2019-02-01T09:10:00.000Z,1178.35,22,1172
27,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T08:00:00.000Z,2019-02-01T11:10:00.000Z,1178.35,22,1166
28,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T19:00:00.000Z,2019-02-01T22:11:00.000Z,1178.35,22,1823
29,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T16:00:00.000Z,2019-02-01T19:13:00.000Z,1178.35,22,3630
30,107,['UA'],LGA,New York,,N,Chicago,2019-02-01T10:00:00.000Z,2019-02-01T13:13:00.000Z,1178.35,22,3581
31,166,['UA'],LGA,New York,,N,Chicago,2019-02-01T09:00:00.000Z,2019-02-01T12:13:00.000Z,1178.35,22,3628
32,49,['NK'],LGA,New York,,G,Chicago,2019-02-02T05:51:00.000Z,2019-02-02T09:00:00.000Z,1178.35,37,224
33,49,['NK'],LGA,New York,,G,Chicago,2019-02-02T17:43:00.000Z,2019-02-02T20:58:00.000Z,1178.35,37,630
34,56,['UA'],LGA,New York,,N,Chicago,2019-02-02T13:00:00.000Z,2019-02-02T16:11:00.000Z,1178.35,22,682
35,56,['UA'],LGA,New York,,N,Chicago,2019-02-02T10:00:00.000Z,2019-02-02T13:13:00.000Z,1178.35,22,3581
36,56,['UA'],LGA,New York,,N,Chicago,2019-02-02T12:00:00.000Z,2019-02-02T15:14:00.000Z,1178.35,22,3578
37,69,['DL'],LGA,New York,,,Chicago,2019-02-02T15:00:00.000Z,2019-02-02T18:09:00.000Z,1178.35,25,3805
38,69,['DL'],LGA,New York,,,Chicago,2019-02-02T07:30:00.000Z,2019-02-02T10:44:00.000Z,1178.35,25,3757
39,69,['DL'],LGA,New York,,,Chicago,2019-02-02T10:15:00.000Z,2019-02-02T13:30:00.000Z,1178.35,25,3966
40,74,['UA'],LGA,New York,,N,Chicago,2019-02-02T16:00:00.000Z,2019-02-02T19:13:00.000Z,1178.35,22,3630
41,107,['UA'],LGA,New York,,N,Chicago,2019-02-02T18:00:00.000Z,2019-02-02T21:10:00.000Z,1178.35,22,692
42,110,['UA'],LGA,New York,,,Chicago,2019-02-02T14:00:00.000Z,2019-02-02T17:11:00.000Z,1178.35,22,509
43,168,['UA'],LGA,New York,,,Chicago,2019-02-02T09:00:00.000Z,2019-02-02T12:13:00.000Z,1178.35,22,3628
44,54,['NK'],LGA,New York,,U,Chicago,2019-02-03T05:51:00.000Z,2019-02-03T09:00:00.000Z,1178.35,37,224
45,54,['NK'],LGA,New York,,U,Chicago,2019-02-03T17:43:00.000Z,2019-02-03T20:58:00.000Z,1178.35,37,630
46,56,['UA'],LGA,New York,,N,Chicago,2019-02-03T15:05:00.000Z,2019-02-03T18:15:00.000Z,1178.35,22,1642
47,56,['UA'],LGA,New York,,N,Chicago,2019-02-03T14:00:00.000Z,2019-02-03T17:11:00.000Z,1178.35,22,509
48,56,['UA'],LGA,New York,,N,Chicago,2019-02-03T07:00:00.000Z,2019-02-03T10:16:00.000Z,1178.35,22,3537
49,59,['UA'],LGA,New York,,,Chicago,2019-02-03T11:00:00.000Z,2019-02-03T14:11:00.000Z,1178.35,22,791
50,59,['UA'],LGA,New York,,,Chicago,2019-02-03T13:00:00.000Z,2019-02-03T16:11:00.000Z,1178.35,22,682
51,59,['UA'],LGA,New York,,,Chicago,2019-02-03T12:30:00.000Z,2019-02-03T15:41:00.000Z,1178.35,22,1478
52,59,['UA'],LGA,New York,,,Chicago,2019-02-03T08:00:00.000Z,2019-02-03T11:11:00.000Z,1178.35,22,1166
53,59,['UA'],LGA,New York,,,Chicago,2019-02-03T12:00:00.000Z,2019-02-03T15:11:00.000Z,1178.35,22,1741
54,74,['UA'],LGA,New York,,N,Chicago,2019-02-03T21:05:00.000Z,2019-02-04T00:16:00.000Z,1178.35,22,2422
55,74,['UA'],LGA,New York,,N,Chicago,2019-02-03T09:00:00.000Z,2019-02-03T12:13:00.000Z,1178.35,22,3628
56,76,['DL'],LGA,New York,,,Chicago,2019-02-03T07:30:00.000Z,2019-02-03T10:47:00.000Z,1178.35,25,3757
57,99,['UA'],LGA,New York,,N,Chicago,2019-02-03T19:00:00.000Z,2019-02-03T22:11:00.000Z,1178.35,22,1823
58,106,['DL'],LGA,New York,,,Chicago,2019-02-03T10:15:00.000Z,2019-02-03T13:30:00.000Z,1178.35,25,3966
59,110,['UA'],LGA,New York,,,Chicago,2019-02-03T18:00:00.000Z,2019-02-03T21:10:00.000Z,1178.35,22,692
60,110,['UA'],LGA,New York,,,Chicago,2019-02-03T10:00:00.000Z,2019-02-03T13:10:00.000Z,1178.35,22,910
61,110,['UA'],LGA,New York,,,Chicago,2019-02-03T16:00:00.000Z,2019-02-03T19:13:00.000Z,1178.35,22,3630
62,110,['UA'],LGA,New York,,,Chicago,2019-02-03T17:00:00.000Z,2019-02-03T20:13:00.000Z,1178.35,22,3598
63,154,['DL'],LGA,New York,,,Chicago,2019-02-03T15:00:00.000Z,2019-02-03T18:08:00.000Z,1178.35,25,306
64,54,['NK'],LGA,New York,,U,Chicago,2019-02-04T05:51:00.000Z,2019-02-04T09:00:00.000Z,1178.35,37,224
65,54,['NK'],LGA,New York,,U,Chicago,2019-02-04T17:43:00.000Z,2019-02-04T20:58:00.000Z,1178.35,37,630
66,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T15:05:00.000Z,2019-02-04T18:15:00.000Z,1178.35,22,1642
67,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T12:00:00.000Z,2019-02-04T15:10:00.000Z,1178.35,22,1741
68,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T07:30:00.000Z,2019-02-04T10:41:00.000Z,1178.35,22,427
69,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T19:00:00.000Z,2019-02-04T22:11:00.000Z,1178.35,22,1823
70,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T11:00:00.000Z,2019-02-04T14:11:00.000Z,1178.35,22,791
71,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T12:30:00.000Z,2019-02-04T15:41:00.000Z,1178.35,22,1478
72,56,['UA'],LGA,New York,,N,Chicago,2019-02-04T18:00:00.000Z,2019-02-04T21:11:00.000Z,1178.35,22,692
73,59,['UA'],LGA,New York,,,Chicago,2019-02-04T13:00:00.000Z,2019-02-04T16:11:00.000Z,1178.35,22,682
74,59,['UA'],LGA,New York,,,Chicago,2019-02-04T14:00:00.000Z,2019-02-04T17:11:00.000Z,1178.35,22,509
75,76,['DL'],LGA,New York,,,Chicago,2019-02-04T08:30:00.000Z,2019-02-04T11:32:00.000Z,1178.35,25,347
76,89,['DL'],LGA,New York,,E,Chicago,2019-02-04T13:30:00.000Z,2019-02-04T16:49:00.000Z,1178.35,25,3786
77,91,['DL'],LGA,New York,,,Chicago,2019-02-04T10:30:00.000Z,2019-02-04T13:32:00.000Z,1178.35,25,3966
78,91,['DL'],LGA,New York,,,Chicago,2019-02-04T14:30:00.000Z,2019-02-04T17:32:00.000Z,1178.35,25,306
79,91,['DL'],LGA,New York,,,Chicago,2019-02-04T11:30:00.000Z,2019-02-04T14:38:00.000Z,1178.35,25,3804
80,91,['DL'],LGA,New York,,,Chicago,2019-02-04T15:30:00.000Z,2019-02-04T18:39:00.000Z,1178.35,25,3779
81,91,['DL'],LGA,New York,,,Chicago,2019-02-04T20:30:00.000Z,2019-02-04T23:41:00.000Z,1178.35,25,310
82,91,['DL'],LGA,New York,,,Chicago,2019-02-04T16:30:00.000Z,2019-02-04T19:42:00.000Z,1178.35,25,3938
83,91,['DL'],LGA,New York,,,Chicago,2019-02-04T19:30:00.000Z,2019-02-04T22:43:00.000Z,1178.35,25,3803
84,91,['DL'],LGA,New York,,,Chicago,2019-02-04T17:30:00.000Z,2019-02-04T20:47:00.000Z,1178.35,25,3783
85,91,['DL'],LGA,New York,,,Chicago,2019-02-04T18:30:00.000Z,2019-02-04T21:48:00.000Z,1178.35,25,3799
86,102,['UA'],LGA,New York,,,Chicago,2019-02-04T08:00:00.000Z,2019-02-04T11:10:00.000Z,1178.35,22,1166
87,102,['UA'],LGA,New York,,,Chicago,2019-02-04T07:00:00.000Z,2019-02-04T10:10:00.000Z,1178.35,22,910
88,106,['DL'],LGA,New York,,,Chicago,2019-02-04T09:30:00.000Z,2019-02-04T12:40:00.000Z,1178.35,25,3813
89,106,['DL'],LGA,New York,,,Chicago,2019-02-04T06:30:00.000Z,2019-02-04T09:56:00.000Z,1178.35,25,3767
90,107,['UA'],LGA,New York,,N,Chicago,2019-02-04T21:05:00.000Z,2019-02-05T00:16:00.000Z,1178.35,22,2422
91,110,['UA'],LGA,New York,,,Chicago,2019-02-04T10:00:00.000Z,2019-02-04T13:13:00.000Z,1178.35,22,3581
92,169,['UA'],LGA,New York,,,Chicago,2019-02-04T06:00:00.000Z,2019-02-04T09:10:00.000Z,1178.35,22,1172
93,169,['UA'],LGA,New York,,,Chicago,2019-02-04T17:00:00.000Z,2019-02-04T20:13:00.000Z,1178.35,22,3598
94,169,['UA'],LGA,New York,,,Chicago,2019-02-04T16:00:00.000Z,2019-02-04T19:13:00.000Z,1178.35,22,3630
95,211,['UA'],LGA,New York,,,Chicago,2019-02-04T09:00:00.000Z,2019-02-04T12:13:00.000Z,1178.35,22,3628
96,49,['NK'],LGA,New York,,G,Chicago,2019-02-05T05:51:00.000Z,2019-02-05T09:00:00.000Z,1178.35,37,224
97,49,['NK'],LGA,New York,,G,Chicago,2019-02-05T17:43:00.000Z,2019-02-05T20:58:00.000Z,1178.35,37,630
98,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T15:05:00.000Z,2019-02-05T18:15:00.000Z,1178.35,22,1642
99,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T08:00:00.000Z,2019-02-05T11:10:00.000Z,1178.35,22,1166
100,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T14:00:00.000Z,2019-02-05T17:11:00.000Z,1178.35,22,509
101,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T21:05:00.000Z,2019-02-06T00:16:00.000Z,1178.35,22,2422
102,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T11:00:00.000Z,2019-02-05T14:11:00.000Z,1178.35,22,791
103,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T12:00:00.000Z,2019-02-05T15:11:00.000Z,1178.35,22,1741
104,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T07:30:00.000Z,2019-02-05T10:41:00.000Z,1178.35,22,427
105,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T12:30:00.000Z,2019-02-05T15:41:00.000Z,1178.35,22,1478
106,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T13:00:00.000Z,2019-02-05T16:11:00.000Z,1178.35,22,682
107,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T16:00:00.000Z,2019-02-05T19:13:00.000Z,1178.35,22,3630
108,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T17:00:00.000Z,2019-02-05T20:13:00.000Z,1178.35,22,3598
109,56,['UA'],LGA,New York,,N,Chicago,2019-02-05T10:00:00.000Z,2019-02-05T13:13:00.000Z,1178.35,22,3581
110,59,['UA'],LGA,New York,,,Chicago,2019-02-05T06:00:00.000Z,2019-02-05T09:10:00.000Z,1178.35,22,1172
111,59,['UA'],LGA,New York,,,Chicago,2019-02-05T18:00:00.000Z,2019-02-05T21:10:00.000Z,1178.35,22,692
112,69,['DL'],LGA,New York,,,Chicago,2019-02-05T10:30:00.000Z,2019-02-05T13:32:00.000Z,1178.35,25,3966
113,69,['DL'],LGA,New York,,,Chicago,2019-02-05T14:30:00.000Z,2019-02-05T17:32:00.000Z,1178.35,25,306
114,69,['DL'],LGA,New York,,,Chicago,2019-02-05T08:30:00.000Z,2019-02-05T11:32:00.000Z,1178.35,25,347
115,69,['DL'],LGA,New York,,,Chicago,2019-02-05T11:30:00.000Z,2019-02-05T14:38:00.000Z,1178.35,25,3804
116,69,['DL'],LGA,New York,,,Chicago,2019-02-05T15:30:00.000Z,2019-02-05T18:39:00.000Z,1178.35,25,3779
117,69,['DL'],LGA,New York,,,Chicago,2019-02-05T09:30:00.000Z,2019-02-05T12:40:00.000Z,1178.35,25,3813
118,69,['DL'],LGA,New York,,,Chicago,2019-02-05T20:30:00.000Z,2019-02-05T23:41:00.000Z,1178.35,25,310
119,69,['DL'],LGA,New York,,,Chicago,2019-02-05T16:30:00.000Z,2019-02-05T19:42:00.000Z,1178.35,25,3938
120,69,['DL'],LGA,New York,,,Chicago,2019-02-05T19:30:00.000Z,2019-02-05T22:43:00.000Z,1178.35,25,3803
121,69,['DL'],LGA,New York,,,Chicago,2019-02-05T17:30:00.000Z,2019-02-05T20:47:00.000Z,1178.35,25,3783
122,69,['DL'],LGA,New York,,,Chicago,2019-02-05T18:30:00.000Z,2019-02-05T21:48:00.000Z,1178.35,25,3799
123,69,['DL'],LGA,New York,,,Chicago,2019-02-05T13:30:00.000Z,2019-02-05T16:49:00.000Z,1178.35,25,3786
124,69,['DL'],LGA,New York,,,Chicago,2019-02-05T06:30:00.000Z,2019-02-05T09:56:00.000Z,1178.35,25,3767
125,74,['UA'],LGA,New York,,N,Chicago,2019-02-05T19:00:00.000Z,2019-02-05T22:11:00.000Z,1178.35,22,1823
126,169,['UA'],LGA,New York,,,Chicago,2019-02-05T09:00:00.000Z,2019-02-05T12:13:00.000Z,1178.35,22,3628
127,209,['UA'],LGA,New York,,W,Chicago,2019-02-05T07:00:00.000Z,2019-02-05T10:13:00.000Z,1178.35,22,3606
128,49,['NK'],LGA,New York,,G,Chicago,2019-02-06T05:51:00.000Z,2019-02-06T09:00:00.000Z,1178.35,37,224
129,49,['NK'],LGA,New York,,G,Chicago,2019-02-06T17:43:00.000Z,2019-02-06T20:58:00.000Z,1178.35,37,630
130,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T21:05:00.000Z,2019-02-07T00:16:00.000Z,1178.35,22,2422
131,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T12:30:00.000Z,2019-02-06T15:41:00.000Z,1178.35,22,1478
132,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T12:00:00.000Z,2019-02-06T15:11:00.000Z,1178.35,22,1741
133,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T19:00:00.000Z,2019-02-06T22:11:00.000Z,1178.35,22,1823
134,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T14:00:00.000Z,2019-02-06T17:11:00.000Z,1178.35,22,509
135,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T13:00:00.000Z,2019-02-06T16:11:00.000Z,1178.35,22,682
136,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T09:00:00.000Z,2019-02-06T12:13:00.000Z,1178.35,22,3628
137,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T17:00:00.000Z,2019-02-06T20:13:00.000Z,1178.35,22,3598
138,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T10:00:00.000Z,2019-02-06T13:13:00.000Z,1178.35,22,3581
139,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T16:00:00.000Z,2019-02-06T19:13:00.000Z,1178.35,22,3630
140,56,['UA'],LGA,New York,,N,Chicago,2019-02-06T07:00:00.000Z,2019-02-06T10:13:00.000Z,1178.35,22,3606
141,59,['UA'],LGA,New York,,,Chicago,2019-02-06T06:00:00.000Z,2019-02-06T09:10:00.000Z,1178.35,22,1172
142,59,['UA'],LGA,New York,,,Chicago,2019-02-06T08:00:00.000Z,2019-02-06T11:10:00.000Z,1178.35,22,1166
143,59,['UA'],LGA,New York,,,Chicago,2019-02-06T15:05:00.000Z,2019-02-06T18:15:00.000Z,1178.35,22,1642
144,59,['UA'],LGA,New York,,,Chicago,2019-02-06T07:30:00.000Z,2019-02-06T10:41:00.000Z,1178.35,22,427
145,59,['UA'],LGA,New York,,,Chicago,2019-02-06T11:00:00.000Z,2019-02-06T14:11:00.000Z,1178.35,22,791
146,67,['DL'],LGA,New York,,E,Chicago,2019-02-06T19:30:00.000Z,2019-02-06T22:43:00.000Z,1178.35,25,3803
147,69,['DL'],LGA,New York,,,Chicago,2019-02-06T08:30:00.000Z,2019-02-06T11:32:00.000Z,1178.35,25,347
148,69,['DL'],LGA,New York,,,Chicago,2019-02-06T14:30:00.000Z,2019-02-06T17:32:00.000Z,1178.35,25,306
149,69,['DL'],LGA,New York,,,Chicago,2019-02-06T10:30:00.000Z,2019-02-06T13:32:00.000Z,1178.35,25,3966
150,69,['DL'],LGA,New York,,,Chicago,2019-02-06T11:30:00.000Z,2019-02-06T14:38:00.000Z,1178.35,25,3804
151,69,['DL'],LGA,New York,,,Chicago,2019-02-06T15:30:00.000Z,2019-02-06T18:39:00.000Z,1178.35,25,3779
152,69,['DL'],LGA,New York,,,Chicago,2019-02-06T09:30:00.000Z,2019-02-06T12:40:00.000Z,1178.35,25,3813
153,69,['DL'],LGA,New York,,,Chicago,2019-02-06T20:30:00.000Z,2019-02-06T23:41:00.000Z,1178.35,25,310
154,69,['DL'],LGA,New York,,,Chicago,2019-02-06T17:30:00.000Z,2019-02-06T20:47:00.000Z,1178.35,25,3783
155,69,['DL'],LGA,New York,,,Chicago,2019-02-06T18:30:00.000Z,2019-02-06T21:48:00.000Z,1178.35,25,3799
156,69,['DL'],LGA,New York,,,Chicago,2019-02-06T13:30:00.000Z,2019-02-06T16:49:00.000Z,1178.35,25,3786
157,69,['DL'],LGA,New York,,,Chicago,2019-02-06T06:30:00.000Z,2019-02-06T09:56:00.000Z,1178.35,25,3767
158,74,['UA'],LGA,New York,,N,Chicago,2019-02-06T18:00:00.000Z,2019-02-06T21:10:00.000Z,1178.35,22,692
159,101,['DL'],LGA,New York,,,Chicago,2019-02-06T16:30:00.000Z,2019-02-06T19:42:00.000Z,1178.35,25,3938
160,54,['NK'],LGA,New York,,U,Chicago,2019-02-07T05:51:00.000Z,2019-02-07T09:00:00.000Z,1178.35,37,224
161,54,['NK'],LGA,New York,,U,Chicago,2019-02-07T17:43:00.000Z,2019-02-07T20:58:00.000Z,1178.35,37,630
162,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T08:00:00.000Z,2019-02-07T11:10:00.000Z,1178.35,22,1166
163,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T15:05:00.000Z,2019-02-07T18:15:00.000Z,1178.35,22,1642
164,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T07:30:00.000Z,2019-02-07T10:41:00.000Z,1178.35,22,427
165,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T11:00:00.000Z,2019-02-07T14:11:00.000Z,1178.35,22,791
166,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T12:00:00.000Z,2019-02-07T15:11:00.000Z,1178.35,22,1741
167,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T12:30:00.000Z,2019-02-07T15:41:00.000Z,1178.35,22,1478
168,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T10:00:00.000Z,2019-02-07T13:13:00.000Z,1178.35,22,3581
169,56,['UA'],LGA,New York,,N,Chicago,2019-02-07T07:00:00.000Z,2019-02-07T10:13:00.000Z,1178.35,22,3606
170,76,['DL'],LGA,New York,,,Chicago,2019-02-07T08:30:00.000Z,2019-02-07T11:32:00.000Z,1178.35,25,347
171,76,['DL'],LGA,New York,,,Chicago,2019-02-07T09:30:00.000Z,2019-02-07T12:40:00.000Z,1178.35,25,3813
172,76,['DL'],LGA,New York,,,Chicago,2019-02-07T06:30:00.000Z,2019-02-07T09:56:00.000Z,1178.35,25,3767
173,91,['DL'],LGA,New York,,,Chicago,2019-02-07T10:30:00.000Z,2019-02-07T13:32:00.000Z,1178.35,25,3966
174,91,['DL'],LGA,New York,,,Chicago,2019-02-07T11:30:00.000Z,2019-02-07T14:38:00.000Z,1178.35,25,3804
175,91,['DL'],LGA,New York,,,Chicago,2019-02-07T13:30:00.000Z,2019-02-07T16:49:00.000Z,1178.35,25,3786
176,101,['DL'],LGA,New York,,,Chicago,2019-02-07T14:30:00.000Z,2019-02-07T17:32:00.000Z,1178.35,25,306
177,101,['DL'],LGA,New York,,,Chicago,2019-02-07T20:30:00.000Z,2019-02-07T23:41:00.000Z,1178.35,25,310
178,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T06:00:00.000Z,2019-02-07T09:10:00.000Z,1178.35,22,1172
179,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T21:05:00.000Z,2019-02-08T00:16:00.000Z,1178.35,22,2422
180,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T18:00:00.000Z,2019-02-07T21:11:00.000Z,1178.35,22,692
181,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T19:00:00.000Z,2019-02-07T22:11:00.000Z,1178.35,22,1823
182,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T14:00:00.000Z,2019-02-07T17:11:00.000Z,1178.35,22,509
183,107,['UA'],LGA,New York,,N,Chicago,2019-02-07T13:00:00.000Z,2019-02-07T16:11:00.000Z,1178.35,22,682
184,166,['UA'],LGA,New York,,N,Chicago,2019-02-07T17:00:00.000Z,2019-02-07T20:13:00.000Z,1178.35,22,3598
185,166,['UA'],LGA,New York,,N,Chicago,2019-02-07T09:00:00.000Z,2019-02-07T12:13:00.000Z,1178.35,22,3628
186,166,['UA'],LGA,New York,,N,Chicago,2019-02-07T16:00:00.000Z,2019-02-07T19:13:00.000Z,1178.35,22,3630
187,211,['DL'],LGA,New York,,,Chicago,2019-02-07T15:30:00.000Z,2019-02-07T18:39:00.000Z,1178.35,25,3779
188,211,['DL'],LGA,New York,,,Chicago,2019-02-07T19:30:00.000Z,2019-02-07T22:43:00.000Z,1178.35,25,3803
189,247,['DL'],LGA,New York,,,Chicago,2019-02-07T18:30:00.000Z,2019-02-07T21:48:00.000Z,1178.35,25,3799
190,250,['DL'],LGA,New York,,,Chicago,2019-02-07T16:30:00.000Z,2019-02-07T19:42:00.000Z,1178.35,25,3938
191,300,['DL'],LGA,New York,,,Chicago,2019-02-07T17:30:00.000Z,2019-02-07T20:47:00.000Z,1178.35,25,3783
192,54,['NK'],LGA,New York,,U,Chicago,2019-02-08T05:51:00.000Z,2019-02-08T09:00:00.000Z,1178.35,37,224
193,54,['NK'],LGA,New York,,U,Chicago,2019-02-08T17:43:00.000Z,2019-02-08T20:58:00.000Z,1178.35,37,630
194,56,['UA'],LGA,New York,,N,Chicago,2019-02-08T12:30:00.000Z,2019-02-08T15:41:00.000Z,1178.35,22,1478
195,56,['UA'],LGA,New York,,N,Chicago,2019-02-08T13:00:00.000Z,2019-02-08T16:11:00.000Z,1178.35,22,682
196,76,['DL'],LGA,New York,,,Chicago,2019-02-08T08:30:00.000Z,2019-02-08T11:32:00.000Z,1178.35,25,347
197,77,['UA'],LGA,New York,,,Chicago,2019-02-08T07:30:00.000Z,2019-02-08T10:41:00.000Z,1178.35,22,427
198,76,['DL'],LGA,New York,,,Chicago,2019-02-08T06:30:00.000Z,2019-02-08T09:56:00.000Z,1178.35,25,3767
199,91,['DL'],LGA,New York,,,Chicago,2019-02-08T14:30:00.000Z,2019-02-08T17:32:00.000Z,1178.35,25,306
200,91,['DL'],LGA,New York,,,Chicago,2019-02-08T10:30:00.000Z,2019-02-08T13:32:00.000Z,1178.35,25,3966
201,91,['DL'],LGA,New York,,,Chicago,2019-02-08T11:30:00.000Z,2019-02-08T14:38:00.000Z,1178.35,25,3804
202,91,['DL'],LGA,New York,,,Chicago,2019-02-08T15:30:00.000Z,2019-02-08T18:39:00.000Z,1178.35,25,3779
203,91,['DL'],LGA,New York,,,Chicago,2019-02-08T20:30:00.000Z,2019-02-08T23:41:00.000Z,1178.35,25,310
204,91,['DL'],LGA,New York,,,Chicago,2019-02-08T19:30:00.000Z,2019-02-08T22:43:00.000Z,1178.35,25,3803
205,91,['DL'],LGA,New York,,,Chicago,2019-02-08T17:30:00.000Z,2019-02-08T20:47:00.000Z,1178.35,25,3783
206,91,['DL'],LGA,New York,,,Chicago,2019-02-08T18:30:00.000Z,2019-02-08T21:48:00.000Z,1178.35,25,3799
